,KEY,FREQ,REF_AREA,REF_SECTOR,ACCOUNT_ENTRY,STO,INSTR_ASSET,DWA_GRP,UNIT_MEASURE,VALUATION,TRANSFORMATION,TIME_PERIOD,OBS_VALUE,OBS_STATUS,CONF_STATUS,PRE_BREAK_VALUE,COMMENT_OBS,TIME_FORMAT,COMMENT_TS,COMPILING_ORG,DATA_COMP,DECIMALS,DISS_ORG,TIME_PER_COLLECT,TITLE,TITLE_COMPL,UNIT_MULT
26,DWA.Q.I9.S14.A.LE.NUN.HST.EUR.S.N,Q,I9,S14,A,LE,NUN,HST,EUR,S,N,2015-Q3,948731.3799,E,F,,,P3M,Euro area 20 (fixed composition) as of 1 January 2023 - Households - Closing balance sheet/Positions/Stocks - Assets (Net Acquisition of) - Euro,,,4,,E,Housing wealth of households - Housing status - Tenant/Free use,,6
27,DWA.Q.I9.S14.A.LE.NUN.HST.EUR.S.N,Q,I9,S14,A,LE,NUN,HST,EUR,S,N,2015-Q4,956509.3085,E,F,,,P3M,Euro area 20 (fixed composition) as of 1 January 2023 - Households - Closing balance sheet/Positions/Stocks - Assets (Net Acquisition of) - Euro,,,4,,E,Housing wealth of households - Housing status - Tenant/Free use,,6
28,DWA.Q.I9.S14.A.LE.NUN.HST.EUR.S.N,Q,I9,S14,A,LE,NUN,HST,EUR,S,N,2016-Q1,967386.8353,E,F,,,P3M,Euro area 20 (fixed composition) as of 1 January 2023 - Households - Closing balance sheet/Positions/Stocks - Assets (Net Acquisition of) - Euro,,,4,,E,Housing wealth of households - Housing status - Tenant/Free use,,6
29,DWA.Q.I9.S14.A.LE.NUN.HST.EUR.S.N,Q,I9,S14,A,LE,NUN,HST,EUR,S,N,2016-Q2,983544.9926,E,F,,,P3M,Euro area 20 (fixed composition) as of 1 January 2023 - Households - Closing balance sheet/Positions/Stocks - Assets (Net Acquisition of) - Euro,,,4,,E,Housing wealth of households - Housing status - Tenant/Free use,,6
30,DWA.Q.I9.S14.A.LE.NUN.HST.EUR.S.N,Q,I9,S14,A,LE,NUN,HST,EUR,S,N,2016-Q3,1001268.696,E,F,,,P3M,Euro area 20 (fixed composition) as of 1 January 2023 - Households - Closing balance sheet/Positions/Stocks - Assets (Net Acquisition of) - Euro,,,4,,E,Housing wealth of households - Housing status - Tenant/Free use,,6
31,DWA.Q.I9.S14.A.LE.NUN.HST.EUR.S.N,Q,I9,S14,A,LE,NUN,HST,EUR,S,N,2016-Q4,1009117.131,E,F,,,P3M,Euro area 20 (fixed composition) as of 1 January 2023 - Households - Closing balance sheet/Positions/Stocks - Assets (Net Acquisition of) - Euro,,,4,,E,Housing wealth of households - Housing status - Tenant/Free use,,6
32,DWA.Q.I9.S14.A.LE.NUN.HST.EUR.S.N,Q,I9,S14,A,LE,NUN,HST,EUR,S,N,2017-Q1,1022849.085,E,F,,,P3M,Euro area 20 (fixed composition) as of 1 January 2023 - Households - Closing balance sheet/Positions/Stocks - Assets (Net Acquisition of) - Euro,,,4,,E,Housing wealth of households - Housing status - Tenant/Free use,,6
33,DWA.Q.I9.S14.A.LE.NUN.HST.EUR.S.N,Q,I9,S14,A,LE,NUN,HST,EUR,S,N,2017-Q2,1041557.89,E,F,,,P3M,Euro area 20 (fixed composition) as of 1 January 2023 - Households - Closing balance sheet/Positions/Stocks - Assets (Net Acquisition of) - Euro,,,4,,E,Housing wealth of households - Housing status - Tenant/Free use,,6
34,DWA.Q.I9.S14.A.LE.NUN.HST.EUR.S.N,Q,I9,S14,A,LE,NUN,HST,EUR,S,N,2017-Q3,1049790.807,E,F,,,P3M,Euro area 20 (fixed composition) as of 1 January 2023 - Households - Closing balance sheet/Positions/Stocks - Assets (Net Acquisition of) - Euro,,,4,,E,Housing wealth of households - Housing status - Tenant/Free use,,6
35,DWA.Q.I9.S14.A.LE.NUN.HST.EUR.S.N,Q,I9,S14,A,LE,NUN,HST,EUR,S,N,2017-Q4,1048343.781,E,F,,,P3M,Euro area 20 (fixed composition) as of 1 January 2023 - Households - Closing balance sheet/Positions/Stocks - Assets (Net Acquisition of) - Euro,,,4,,E,Housing wealth of households - Housing status - Tenant/Free use,,6
36,DWA.Q.I9.S14.A.LE.NUN.HST.EUR.S.N,Q,I9,S14,A,LE,NUN,HST,EUR,S,N,2018-Q1,1054211.422,E,F,,,P3M,Euro area 20 (fixed composition) as of 1 January 2023 - Households - Closing balance sheet/Positions/Stocks - Assets (Net Acquisition of) - Euro,,,4,,E,Housing wealth of households - Housing status - Tenant/Free use,,6
37,DWA.Q.I9.S14.A.LE.NUN.HST.EUR.S.N,Q,I9,S14,A,LE,NUN,HST,EUR,S,N,2018-Q2,1065136.34,E,F,,,P3M,Euro area 20 (fixed composition) as of 1 January 2023 - Households - Closing balance sheet/Positions/Stocks - Assets (Net Acquisition of) - Euro,,,4,,E,Housing wealth of households - Housing status - Tenant/Free use,,6
38,DWA.Q.I9.S14.A.LE.NUN.HST.EUR.S.N,Q,I9,S14,A,LE,NUN,HST,EUR,S,N,2018-Q3,1079657.999,E,F,,,P3M,Euro area 20 (fixed composition) as of 1 January 2023 - Households - Closing balance sheet/Positions/Stocks - Assets (Net Acquisition of) - Euro,,,4,,E,Housing wealth of households - Housing status - Tenant/Free use,,6
39,DWA.Q.I9.S14.A.LE.NUN.HST.EUR.S.N,Q,I9,S14,A,LE,NUN,HST,EUR,S,N,2018-Q4,1080249.38,E,F,,,P3M,Euro area 20 (fixed composition) as of 1 January 2023 - Households - Closing balance sheet/Positions/Stocks - Assets (Net Acquisition of) - Euro,,,4,,E,Housing wealth of households - Housing status - Tenant/Free use,,6
40,DWA.Q.I9.S14.A.LE.NUN.HST.EUR.S.N,Q,I9,S14,A,LE,NUN,HST,EUR,S,N,2019-Q1,1082759.007,E,F,,,P3M,Euro area 20 (fixed composition) as of 1 January 2023 - Households - Closing balance sheet/Positions/Stocks - Assets (Net Acquisition of) - Euro,,,4,,E,Housing wealth of households - Housing status - Tenant/Free use,,6
41,DWA.Q.I9.S14.A.LE.NUN.HST.EUR.S.N,Q,I9,S14,A,LE,NUN,HST,EUR,S,N,2019-Q2,1094547.182,E,F,,,P3M,Euro area 20 (fixed composition) as of 1 January 2023 - Households - Closing balance sheet/Positions/Stocks - Assets (Net Acquisition of) - Euro,,,4,,E,Housing wealth of households - Housing status - Tenant/Free use,,6
42,DWA.Q.I9.S14.A.LE.NUN.HST.EUR.S.N,Q,I9,S14,A,LE,NUN,HST,EUR,S,N,2019-Q3,1107275.992,E,F,,,P3M,Euro area 20 (fixed composition) as of 1 January 2023 - Households - Closing balance sheet/Positions/Stocks - Assets (Net Acquisition of) - Euro,,,4,,E,Housing wealth of households - Housing status - Tenant/Free use,,6
43,DWA.Q.I9.S14.A.LE.NUN.HST.EUR.S.N,Q,I9,S14,A,LE,NUN,HST,EUR,S,N,2019-Q4,1111088.099,E,F,,,P3M,Euro area 20 (fixed composition) as of 1 January 2023 - Households - Closing balance sheet/Positions/Stocks - Assets (Net Acquisition of) - Euro,,,4,,E,Housing wealth of households - Housing status - Tenant/Free use,,6
44,DWA.Q.I9.S14.A.LE.NUN.HST.EUR.S.N,Q,I9,S14,A,LE,NUN,HST,EUR,S,N,2020-Q1,1113458.289,E,F,,,P3M,Euro area 20 (fixed composition) as of 1 January 2023 - Households - Closing balance sheet/Positions/Stocks - Assets (Net Acquisition of) - Euro,,,4,,E,Housing wealth of households - Housing status - Tenant/Free use,,6
45,DWA.Q.I9.S14.A.LE.NUN.HST.EUR.S.N,Q,I9,S14,A,LE,NUN,HST,EUR,S,N,2020-Q2,1118459.241,E,F,,,P3M,Euro area 20 (fixed composition) as of 1 January 2023 - Households - Closing balance sheet/Positions/Stocks - Assets (Net Acquisition of) - Euro,,,4,,E,Housing wealth of households - Housing status - Tenant/Free use,,6
46,DWA.Q.I9.S14.A.LE.NUN.HST.EUR.S.N,Q,I9,S14,A,LE,NUN,HST,EUR,S,N,2020-Q3,1126806.061,E,F,,,P3M,Euro area 20 (fixed composition) as of 1 January 2023 - Households - Closing balance sheet/Positions/Stocks - Assets (Net Acquisition of) - Euro,,,4,,E,Housing wealth of households - Housing status - Tenant/Free use,,6
47,DWA.Q.I9.S14.A.LE.NUN.HST.EUR.S.N,Q,I9,S14,A,LE,NUN,HST,EUR,S,N,2020-Q4,1129878.562,E,F,,,P3M,Euro area 20 (fixed composition) as of 1 January 2023 - Households - Closing balance sheet/Positions/Stocks - Assets (Net Acquisition of) - Euro,,,4,,E,Housing wealth of households - Housing status - Tenant/Free use,,6
48,DWA.Q.I9.S14.A.LE.NUN.HST.EUR.S.N,Q,I9,S14,A,LE,NUN,HST,EUR,S,N,2021-Q1,1130971.919,E,F,,,P3M,Euro area 20 (fixed composition) as of 1 January 2023 - Households - Closing balance sheet/Positions/Stocks - Assets (Net Acquisition of) - Euro,,,4,,E,Housing wealth of households - Housing status - Tenant/Free use,,6
49,DWA.Q.I9.S14.A.LE.NUN.HST.EUR.S.N,Q,I9,S14,A,LE,NUN,HST,EUR,S,N,2021-Q2,1146423.395,E,F,,,P3M,Euro area 20 (fixed composition) as of 1 January 2023 - Households - Closing balance sheet/Positions/Stocks - Assets (Net Acquisition of) - Euro,,,4,,E,Housing wealth of households - Housing status - Tenant/Free use,,6
50,DWA.Q.I9.S14.A.LE.NUN.HST.EUR.S.N,Q,I9,S14,A,LE,NUN,HST,EUR,S,N,2021-Q3,1167171.532,E,F,,,P3M,Euro area 20 (fixed composition) as of 1 January 2023 - Households - Closing balance sheet/Positions/Stocks - Assets (Net Acquisition of) - Euro,,,4,,E,Housing wealth of households - Housing status - Tenant/Free use,,6
51,DWA.Q.I9.S14.A.LE.NUN.HST.EUR.S.N,Q,I9,S14,A,LE,NUN,HST,EUR,S,N,2021-Q4,1184544.559,E,F,,,P3M,Euro area 20 (fixed composition) as of 1 January 2023 - Households - Closing balance sheet/Positions/Stocks - Assets (Net Acquisition of) - Euro,,,4,,E,Housing wealth of households - Housing status - Tenant/Free use,,6
52,DWA.Q.I9.S14.A.LE.NUN.HST.EUR.S.N,Q,I9,S14,A,LE,NUN,HST,EUR,S,N,2022-Q1,1215853.575,E,F,,,P3M,Euro area 20 (fixed composition) as of 1 January 2023 - Households - Closing balance sheet/Positions/Stocks - Assets (Net Acquisition of) - Euro,,,4,,E,Housing wealth of households - Housing status - Tenant/Free use,,6
53,DWA.Q.I9.S14.A.LE.NUN.HST.EUR.S.N,Q,I9,S14,A,LE,NUN,HST,EUR,S,N,2022-Q2,1251648.404,E,F,,,P3M,Euro area 20 (fixed composition) as of 1 January 2023 - Households - Closing balance sheet/Positions/Stocks - Assets (Net Acquisition of) - Euro,,,4,,E,Housing wealth of households - Housing status - Tenant/Free use,,6
54,DWA.Q.I9.S14.A.LE.NUN.HST.EUR.S.N,Q,I9,S14,A,LE,NUN,HST,EUR,S,N,2022-Q3,1279801.107,E,F,,,P3M,Euro area 20 (fixed composition) as of 1 January 2023 - Households - Closing balance sheet/Positions/Stocks - Assets (Net Acquisition of) - Euro,,,4,,E,Housing wealth of households - Housing status - Tenant/Free use,,6
55,DWA.Q.I9.S14.A.LE.NUN.HST.EUR.S.N,Q,I9,S14,A,LE,NUN,HST,EUR,S,N,2022-Q4,1276103.96,E,F,,,P3M,Euro area 20 (fixed composition) as of 1 January 2023 - Households - Closing balance sheet/Positions/Stocks - Assets (Net Acquisition of) - Euro,,,4,,E,Housing wealth of households - Housing status - Tenant/Free use,,6
56,DWA.Q.I9.S14.A.LE.NUN.HST.EUR.S.N,Q,I9,S14,A,LE,NUN,HST,EUR,S,N,2023-Q1,1275856.877,E,F,,,P3M,Euro area 20 (fixed composition) as of 1 January 2023 - Households - Closing balance sheet/Positions/Stocks - Assets (Net Acquisition of) - Euro,,,4,,E,Housing wealth of households - Housing status - Tenant/Free use,,6
57,DWA.Q.I9.S14.A.LE.NUN.HST.EUR.S.N,Q,I9,S14,A,LE,NUN,HST,EUR,S,N,2023-Q2,1284661.945,E,F,,,P3M,Euro area 20 (fixed composition) as of 1 January 2023 - Households - Closing balance sheet/Positions/Stocks - Assets (Net Acquisition of) - Euro,,,4,,E,Housing wealth of households - Housing status - Tenant/Free use,,6
58,DWA.Q.I9.S14.A.LE.NUN.HST.EUR.S.N,Q,I9,S14,A,LE,NUN,HST,EUR,S,N,2023-Q3,1296379.374,E,F,,,P3M,Euro area 20 (fixed composition) as of 1 January 2023 - Households - Closing balance sheet/Positions/Stocks - Assets (Net Acquisition of) - Euro,,,4,,E,Housing wealth of households - Housing status - Tenant/Free use,,6
59,DWA.Q.I9.S14.A.LE.NUN.HST.EUR.S.N,Q,I9,S14,A,LE,NUN,HST,EUR,S,N,2023-Q4,1288222.349,E,F,,,P3M,Euro area 20 (fixed composition) as of 1 January 2023 - Households - Closing balance sheet/Positions/Stocks - Assets (Net Acquisition of) - Euro,,,4,,E,Housing wealth of households - Housing status - Tenant/Free use,,6
60,DWA.Q.I9.S14.A.LE.NUN.HST.EUR.S.N,Q,I9,S14,A,LE,NUN,HST,EUR,S,N,2024-Q1,1288208.417,E,F,,,P3M,Euro area 20 (fixed composition) as of 1 January 2023 - Households - Closing balance sheet/Positions/Stocks - Assets (Net Acquisition of) - Euro,,,4,,E,Housing wealth of households - Housing status - Tenant/Free use,,6
61,DWA.Q.I9.S14.A.LE.NUN.HST.EUR.S.N,Q,I9,S14,A,LE,NUN,HST,EUR,S,N,2024-Q2,1304738.219,E,F,,,P3M,Euro area 20 (fixed composition) as of 1 January 2023 - Households - Closing balance sheet/Positions/Stocks - Assets (Net Acquisition of) - Euro,,,4,,E,Housing wealth of households - Housing status - Tenant/Free use,,6
62,DWA.Q.I9.S14.A.LE.NUN.HST.EUR.S.N,Q,I9,S14,A,LE,NUN,HST,EUR,S,N,2024-Q3,1322628.102,E,F,,,P3M,Euro area 20 (fixed composition) as of 1 January 2023 - Households - Closing balance sheet/Positions/Stocks - Assets (Net Acquisition of) - Euro,,,4,,E,Housing wealth of households - Housing status - Tenant/Free use,,6
